,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
25,0.12868364651997885,0.012361526722755065,0.012650807698567709,0.0004582806709765198,True,80,2,5,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 200}",0.8080808080808081,0.8316498316498316,0.8181818181818182,0.819304152637486,0.009654686046063555,254,0.8804713804713805,0.8451178451178452,0.8569023569023569,0.8608305274971942,0.014697868522681028
26,0.1776574452718099,0.0009372901244486172,0.018340667088826496,0.00048126085356757405,True,80,2,5,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 300}",0.8013468013468014,0.8316498316498316,0.8181818181818182,0.8170594837261503,0.012396589244879071,282,0.877104377104377,0.8535353535353535,0.8585858585858586,0.8630751964085297,0.010132138094987534
27,0.5716826121012369,0.0034090875911742284,0.06066672007242838,0.0017005170274163818,True,80,2,5,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 1000}",0.8148148148148148,0.835016835016835,0.8215488215488216,0.8237934904601572,0.00839878201296059,138,0.8787878787878788,0.8484848484848485,0.8585858585858586,0.8619528619528619,0.012598173019440873
28,0.06066727638244629,0.0009435836494820669,0.0069878896077473955,1.591799916885807e-05,True,80,2,5,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.8114478114478114,0.835016835016835,0.8249158249158249,0.8237934904601572,0.009654686046063558,138,0.8804713804713805,0.8518518518518519,0.8552188552188552,0.8625140291806958,0.012771949132144848
29,0.12133256594340007,0.0004712580023566753,0.012655099232991537,0.0004644255752475222,True,80,2,5,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.8047138047138047,0.8316498316498316,0.8249158249158249,0.8204264870931538,0.011445610580455184,234,0.8787878787878788,0.8501683501683501,0.8602693602693603,0.8630751964085297,0.011851129114446069
30,0.18296313285827637,0.009081222111279645,0.019031286239624023,0.0008167136917123092,True,80,2,5,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.8013468013468014,0.8383838383838383,0.8215488215488216,0.8204264870931538,0.015141119599587005,234,0.877104377104377,0.8518518518518519,0.8585858585858586,0.8625140291806958,0.010676934674770149
31,0.575664758682251,0.000907037030279341,0.06233445803324381,0.003297963695782431,True,80,2,5,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 1000}",0.8080808080808081,0.8316498316498316,0.8249158249158249,0.8215488215488216,0.00991218952449815,209,0.8804713804713805,0.8468013468013468,0.8585858585858586,0.8619528619528619,0.01395039606583174
32,0.0616765022277832,0.0009374626614996269,0.006998856862386067,2.247831920581015e-07,True,80,2,5,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 100}",0.8114478114478114,0.8518518518518519,0.8215488215488216,0.8282828282828283,0.017168415870682786,40,0.8720538720538721,0.8501683501683501,0.8636363636363636,0.861952861952862,0.009013680361509013
33,0.12000465393066406,8.538803112388162e-06,0.012667020161946615,0.0004710893848110801,True,80,2,5,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 200}",0.8114478114478114,0.8417508417508418,0.8282828282828283,0.8271604938271605,0.012396589244879115,68,0.8737373737373737,0.8535353535353535,0.8619528619528619,0.8630751964085297,0.008285534826169144
34,0.1753238836924235,0.001235439961711169,0.01900935173034668,0.0007964772933226577,True,80,2,5,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 300}",0.8047138047138047,0.8316498316498316,0.8215488215488216,0.819304152637486,0.011110544261068086,254,0.877104377104377,0.8501683501683501,0.8602693602693603,0.8625140291806958,0.011110544261068079
35,0.5706702073415121,0.005445235691895339,0.06965168317159016,0.012264829352657648,True,80,2,5,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 2, 'min_samples_leaf': 5, 'min_samples_split': 12, 'n_estimators': 1000}",0.8080808080808081,0.8282828282828283,0.8249158249158249,0.8204264870931538,0.008837270341202942,234,0.8787878787878788,0.8518518518518519,0.8602693602693603,0.8636363636363636,0.011251367932527165
36,0.06700698534647624,0.0021561303964230775,0.0069942474365234375,6.265768478529302e-06,True,80,3,3,8,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 100}",0.8114478114478114,0.8585858585858586,0.8181818181818182,0.8294051627384961,0.020816203132425812,23,0.9006734006734006,0.877104377104377,0.8737373737373737,0.8838383838383838,0.011983252808115947
37,0.12970328330993652,0.0023444346950093824,0.01299301783243815,7.777790787798144e-06,True,80,3,3,8,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 200}",0.8013468013468014,0.8552188552188552,0.8249158249158249,0.8271604938271605,0.022050373405598758,68,0.9006734006734006,0.877104377104377,0.8737373737373737,0.8838383838383838,0.011983252808115947
38,0.19133448600769043,0.0012748835710745087,0.020344893137613933,0.0009528223908210191,True,80,3,3,8,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 300}",0.8148148148148148,0.8484848484848485,0.8249158249158249,0.8294051627384961,0.014107525353509042,23,0.9006734006734006,0.8787878787878788,0.8754208754208754,0.8849607182940517,0.011195251034377083
39,0.6183168888092041,0.0009316498162415812,0.06301736831665039,1.4317030712130002e-05,True,80,3,3,8,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 1000}",0.8114478114478114,0.8585858585858586,0.8249158249158249,0.8316498316498316,0.019824379048996286,6,0.9006734006734006,0.877104377104377,0.8754208754208754,0.8843995510662177,0.011527855546674586
40,0.06599958737691243,0.0008040347965680958,0.007013400395711263,1.882584395616061e-05,True,80,3,3,10,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.8080808080808081,0.8585858585858586,0.8215488215488216,0.8294051627384961,0.021353869349540335,23,0.8956228956228957,0.8636363636363636,0.8720538720538721,0.8771043771043772,0.013537977645134484
41,0.12732529640197754,0.00045200796612298504,0.013333320617675781,0.0004479754195467096,True,80,3,3,10,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.8013468013468014,0.8518518518518519,0.8282828282828283,0.8271604938271605,0.02063386791341216,68,0.8956228956228957,0.8720538720538721,0.8686868686868687,0.8787878787878789,0.011983252808115947
42,0.18932453791300455,0.0009610625091941863,0.01999060312906901,0.0008081926187490774,True,80,3,3,10,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 300}",0.8181818181818182,0.8518518518518519,0.8249158249158249,0.8316498316498316,0.014547117168143331,6,0.8973063973063973,0.8754208754208754,0.8686868686868687,0.8804713804713805,0.012217475340671823
43,0.6149987379709879,0.0021604214381010377,0.06233501434326172,0.0004712018568280267,True,80,3,3,10,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 1000}",0.8047138047138047,0.8518518518518519,0.8249158249158249,0.8271604938271605,0.01930937209212711,68,0.8973063973063973,0.8737373737373737,0.8737373737373737,0.8815937149270482,0.011110544261068089
44,0.06497669219970703,0.0008052736600271689,0.007010857264200847,1.557384192624411e-05,True,80,3,3,12,100,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}",0.8114478114478114,0.8451178451178452,0.8249158249158249,0.8271604938271605,0.013837068469066191,68,0.8939393939393939,0.867003367003367,0.8720538720538721,0.8776655443322109,0.011690609795734927
45,0.12900455792744955,0.001420966961929734,0.01266916592915853,0.0004734604937952033,True,80,3,3,12,200,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 200}",0.8047138047138047,0.8552188552188552,0.8249158249158249,0.8282828282828283,0.020755602703599243,40,0.8956228956228957,0.8703703703703703,0.8686868686868687,0.878226711560045,0.01232014500566788
46,0.18866451581319174,0.0018747514766304977,0.02165333429972331,0.0016948861960791727,True,80,3,3,12,300,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 300}",0.8013468013468014,0.8619528619528619,0.8282828282828283,0.8305274971941639,0.02479317848975814,15,0.8939393939393939,0.8703703703703703,0.867003367003367,0.8771043771043772,0.011983252808115947
47,0.6073147455851237,0.002472270189425223,0.06900938351949056,0.009191713187254709,True,80,3,3,12,1000,"{'bootstrap': True, 'max_depth': 80, 'max_features': 3, 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 1000}",0.797979797979798,0.8585858585858586,0.8282828282828283,0.8282828282828283,0.024742320634173493,40,0.8922558922558923,0.8636363636363636,0.8686868686868687,0.8748597081930415,0.012472564966831027
